Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name,States
Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),23:00:00,06:35:00,07:35:00,1050.0,22,4.6,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad,Andhra
Vikram Travels,A/C Seater / Sleeper (2+1),23:15:00,06:18:00,07:03:00,824.0,25,4.7,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad,Andhra
Sri Vengamamba Bus Transport (SVBT),A/C Sleeper (2+1),22:30:00,06:05:00,07:35:00,1450.0,14,4.4,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad,Andhra
NueGo,A/C Seater (2+2),05:00:00,10:10:00,05:10:00,570.0,3,3.8,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh),Andhra
NueGo,Electric A/C Seater (2+2),09:00:00,13:30:00,04:30:00,431.0,11,4.2,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh),Andhra
NueGo,A/C Seater (2+2),11:00:00,16:10:00,05:10:00,332.0,13,4.2,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh),Andhra
NueGo,Electric A/C Seater (2+2),13:00:00,17:30:00,04:30:00,332.0,33,4.5,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh),Andhra
IntrCity SmartBus,A/C Seater / Sleeper (2+1),19:35:00,23:35:00,04:00:00,1149.0,30,4.7,https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Andhra
Zingbus Plus,A/C Sleeper (2+1),20:05:00,23:35:00,03:30:00,1320.0,18,4.4,https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Andhra
IntrCity SmartBus,AC Sleeper (2+1),20:35:00,00:20:00,03:45:00,1049.0,24,4.5,https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh),Andhra
Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:40:00,02:30:00,03:50:00,666.0,26,4.4,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada,Andhra
Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:40:00,02:30:00,03:50:00,5000.0,42,3.2,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada,Andhra
Morning Star Travels,A/C Sleeper (2+1),21:10:00,02:25:00,05:15:00,790.0,26,2.7,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada,Andhra
MAHA BUS,A/C Sleeper (2+1),21:30:00,01:40:00,04:10:00,777.0,22,0.0,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada,Andhra
SREE RUDRA TRAVELS,Non A/C Seater / Sleeper (2+1),23:50:00,07:00:00,07:10:00,3999.0,40,4.4,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore,Andhra
AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:55:00,05:00:00,05:05:00,900.0,31,4.1,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore,Andhra
AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:55:00,05:00:00,05:05:00,850.0,31,4.1,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore,Andhra
JOSH BUS,Non A/C Seater / Sleeper (2+1),22:45:00,06:00:00,07:15:00,560.0,7,4.3,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,Andhra
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:45:00,05:30:00,06:45:00,780.0,26,4.2,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,Andhra
Kamakshi Tours And Travels,A/C Seater / Sleeper (2+1),22:25:00,06:20:00,07:55:00,850.0,15,4.1,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,Andhra
Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:00:00,02:40:00,06:40:00,399.0,35,4.4,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri,Andhra
Indu Travels,Non A/C Seater / Sleeper (2+1),20:00:00,02:15:00,06:15:00,499.0,26,4.4,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri,Andhra
SEVEN HILLS TRAVELS,Non A/C Seater / Sleeper (2+1),20:25:00,02:30:00,06:05:00,499.0,35,4.6,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri,Andhra
Indu Travels,Non A/C Seater / Sleeper (2+1),20:30:00,02:15:00,05:45:00,499.0,25,4.2,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri,Andhra
VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),15:10:00,05:00:00,13:50:00,555.0,31,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet,Andhra
KKaveri Travels,Non A/C Seater / Sleeper (2+1),21:00:00,04:10:00,07:10:00,500.0,24,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet,Andhra
Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:15:00,04:55:00,07:40:00,500.0,26,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet,Andhra
Kaveri Travels,A/C Sleeper (2+1),21:30:00,04:40:00,07:10:00,700.0,22,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet,Andhra
VEERA & SRI KALESWARI TRAVELS,Non A/C Seater / Sleeper (2+1),01:50:00,06:00:00,04:10:00,333.0,1,3.7,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore,Madanapalli to Bangalore,Andhra
BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),02:15:00,06:30:00,04:15:00,399.0,12,3.5,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore,Madanapalli to Bangalore,Andhra
Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),02:25:00,06:10:00,03:45:00,500.0,11,4.1,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore,Madanapalli to Bangalore,Andhra
Amara Tours And Travels,A/C Seater / Sleeper (2+1),02:30:00,05:50:00,03:20:00,699.0,23,0.0,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore,Madanapalli to Bangalore,Andhra
APSRTC - 45141,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:35:00,14:40:00,06:05:00,464.0,8,3.7,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad,Andhra
VSN Travels,NON A/C Seater PushBack (2+2),22:30:00,05:00:00,06:30:00,750.0,25,4.4,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad,Andhra
GOWTHAMI TOURS & TRAVELS,A/C Sleeper (2+1),22:30:00,05:45:00,07:15:00,994.0,19,4.0,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad,Andhra
VSN Travels,A/C Seater / Sleeper (2+1),22:30:00,05:00:00,06:30:00,899.0,11,4.1,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad,Andhra
SREE PAVAN TRAVELS,Non A/C Seater / Sleeper (2+1),00:50:00,04:35:00,03:45:00,450.0,9,3.6,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,Andhra
IRA Travels,A/C Seater / Sleeper (2+1),00:50:00,05:10:00,04:20:00,600.0,21,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,Andhra
KTR TRAVELS,Non A/C Seater / Sleeper (2+1),01:15:00,05:00:00,03:45:00,699.0,7,0.0,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,Andhra
Holidays Tours and Travels,A/C Seater / Sleeper (2+1),22:10:00,05:49:00,07:39:00,844.0,8,4.9,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad,Andhra
NueGo,Electric A/C Seater (2+2),22:05:00,06:27:00,08:22:00,949.0,16,4.2,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad,Andhra
LVP Travels,A/C Seater / Sleeper (2+1),21:20:00,05:30:00,08:10:00,792.0,23,4.3,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad,Andhra
NueGo,A/C Seater (2+2),04:30:00,08:10:00,03:40:00,238.0,30,4.4,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati,Andhra
NueGo,A/C Seater (2+2),10:30:00,14:05:00,03:35:00,238.0,20,4.2,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati,Andhra
NueGo,A/C Seater (2+2),16:30:00,20:10:00,03:40:00,238.0,42,4.3,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati,Andhra
CGR Travels,Non A/C Seater / Sleeper (2+1),20:00:00,01:30:00,05:30:00,400.0,26,4.4,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati,Andhra
Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:15:00,02:00:00,05:45:00,399.0,27,3.9,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli,Andhra
VEERA & SRI KALESWARI TRAVELS,Non A/C Seater / Sleeper (2+1),21:50:00,02:00:00,04:10:00,422.0,33,3.7,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli,Andhra
HARITHA TRAVELS,Non A/C Seater / Sleeper (2+1),20:40:00,02:00:00,05:20:00,398.0,27,2.5,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli,Andhra
Dharshini Travels,Non A/C Seater / Sleeper (2+1),19:00:00,23:30:00,28:30:00,3000.0,42,3.8,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli,Andhra
IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),22:15:00,06:00:00,07:45:00,1419.0,25,4.7,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad,Andhra
IntrCity SmartBus,AC Sleeper (2+1),22:35:00,05:10:00,06:35:00,1329.0,20,4.6,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad,Andhra
IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:45:00,05:45:00,07:00:00,979.0,22,4.6,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad,Andhra
Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),00:50:00,06:10:00,05:20:00,500.0,11,4.1,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore,Andhra
Amara Tours And Travels,A/C Seater / Sleeper (2+1),01:00:00,05:50:00,04:50:00,699.0,22,0.0,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore,Andhra
Abhishek Bus,A/C Sleeper (2+1),01:30:00,07:15:00,05:45:00,980.0,21,3.3,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore,Andhra
Dharshini Travels,Non A/C Seater / Sleeper (2+1),23:15:00,06:00:00,06:45:00,799.0,34,3.8,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore,Andhra
FlixBus,A/C Sleeper (2+1),00:15:00,03:15:00,03:00:00,1401.79,6,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool,Andhra
Northern Travels,Bharat Benz A/C Seater /Sleeper (2+1),11:00:00,16:00:00,05:00:00,350.0,19,3.0,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool,Andhra
JBT TRAVELS,NON A/C Sleeper (2+1),20:20:00,01:30:00,05:10:00,799.0,19,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool,Andhra
AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),02:00:00,05:00:00,03:00:00,600.0,19,3.9,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai,Andhra
AR & BCVR Travels,A/C Seater/Sleeper (2+1),02:00:00,06:25:00,04:25:00,650.0,14,3.9,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai,Andhra
CGR Travels,Non A/C Seater / Sleeper (2+1),02:45:00,06:00:00,03:15:00,250.0,14,3.8,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai,Andhra
VRCR Travels,A/C Seater / Sleeper (2+1),02:55:00,06:30:00,03:35:00,399.0,14,3.8,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai,Andhra
Zingbus Plus,Bharat Benz A/C Sleeper (2+1),22:20:00,05:35:00,07:15:00,784.0,26,4.4,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada,Andhra
NueGo,Electric A/C Seater/Sleeper (2+1),20:00:00,04:15:00,08:15:00,699.0,17,4.4,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada,Andhra
IntrCity SmartBus,AC Sleeper (2+1),22:00:00,06:10:00,08:10:00,1079.0,18,4.4,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada,Andhra
SRKT Travels,Non A/C Seater / Sleeper (2+1),01:46:00,05:00:00,03:14:00,520.0,8,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada,Andhra
Morning Star Travels,A/C Sleeper (2+1),02:35:00,06:10:00,03:35:00,600.0,3,3.0,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada,Andhra
Sai Sri Krishna Travels,A/C Seater / Sleeper (2+1),02:40:00,06:30:00,03:50:00,555.0,17,3.6,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada,Andhra
Zingbus Plus,A/C Seater / Sleeper (2+1),23:38:00,06:50:00,07:12:00,392.0,31,4.5,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Andhra
NueGo,Electric A/C Seater (2+2),22:35:00,06:35:00,08:00:00,478.0,21,4.5,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Andhra
IntrCity SmartBus,AC Sleeper (2+1),23:10:00,06:50:00,07:40:00,709.0,24,4.5,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Andhra
IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),23:59:00,05:00:00,05:01:00,799.0,22,2.3,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad,Andhra
IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),23:59:00,06:15:00,06:16:00,799.0,23,2.3,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad,Andhra
Dosti Tours and Travels,A/C Sleeper (2+1),00:30:00,06:40:00,06:10:00,599.0,3,3.7,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad,Andhra
VEERA BRAHMENDRA TRAVELS,Non A/C Seater / Sleeper (2+1),23:35:00,06:00:00,06:25:00,750.0,26,4.5,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,Andhra
Indu Travels,Non A/C Seater / Sleeper (2+1),23:45:00,05:45:00,06:00:00,749.0,14,4.4,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,Andhra
SLNS Travels,Non A/C Seater / Sleeper (2+1),23:00:00,06:00:00,07:00:00,699.0,17,4.3,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,Andhra
Holidays Tours and Travels,A/C Seater / Sleeper (2+1),22:30:00,05:26:00,06:56:00,599.0,29,4.7,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru,Andhra
Mythri Tours And Travels,A/C Sleeper (2+1),22:00:00,04:50:00,06:50:00,1149.0,22,4.5,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru,Andhra
NueGo,Electric A/C Seater (2+2),09:30:00,18:03:00,08:33:00,408.0,31,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru,Andhra
BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),19:15:00,02:00:00,06:45:00,499.0,29,4.1,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti,Andhra
Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),19:20:00,02:45:00,07:25:00,500.0,27,4.4,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti,Andhra
Amara Tours And Travels,A/C Seater / Sleeper (2+1),19:30:00,02:00:00,06:30:00,799.0,34,0.0,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti,Andhra
S R Travels,Non A/C Seater / Sleeper (2+1),19:30:00,02:30:00,07:00:00,690.0,39,3.1,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti,Andhra
Dharshini Travels,Non A/C Seater / Sleeper (2+1),01:00:00,05:35:00,04:35:00,4000.0,42,3.8,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad,Andhra
Zingbus Plus,A/C Sleeper (2+1),02:05:00,06:25:00,04:20:00,700.0,7,3.8,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad,Andhra
FlixBus,A/C Sleeper (2+1),02:20:00,07:20:00,05:00:00,356.25,13,4.0,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad,Andhra
JOSH BUS,Non A/C Seater / Sleeper (2+1),21:30:00,04:50:00,07:20:00,500.0,28,4.6,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda,Andhra
Raja Buses,NON AC Seater / Sleeper 2+1,21:00:00,04:50:00,07:50:00,500.0,26,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda,Andhra
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30:00,05:30:00,08:00:00,500.0,30,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda,Andhra
IntrCity SmartBus,AC Sleeper (2+1),23:15:00,06:40:00,07:25:00,989.0,21,4.5,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam,Andhra
Zingbus Plus,Bharat Benz A/C Sleeper (2+1),23:00:00,06:55:00,07:55:00,802.0,24,4.4,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam,Andhra
NueGo,Electric A/C Seater/Sleeper (2+1),21:00:00,04:45:00,07:45:00,569.0,20,4.3,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam,Andhra
Svkdt travels,A/C Seater / Sleeper (2+1),23:30:00,06:55:00,07:25:00,620.0,19,4.4,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam,Andhra
IntrCity SmartBus,AC Sleeper (2+1),23:50:00,05:50:00,06:00:00,1919.0,22,4.5,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore,Andhra
BRS Travels,A/C Seater / Sleeper (2+1),23:00:00,05:00:00,06:00:00,1000.0,6,4.3,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore,Andhra
BRS Travels,A/C Sleeper (2+1),23:30:00,05:30:00,06:00:00,1500.0,7,4.3,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore,Andhra
Mythri Tours And Travels,A/C Sleeper (2+1),22:00:00,06:30:00,08:30:00,1425.0,8,4.5,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,Andhra
Mozo travels,A/C Seater / Sleeper (2+1),20:00:00,06:00:00,10:00:00,1099.0,23,4.5,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,Andhra
Zingbus Plus,A/C Sleeper (2+1),22:10:00,07:40:00,09:30:00,1673.0,24,4.7,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,Andhra
Morning Star Travels,A/C Sleeper (2+1),23:55:00,05:00:00,05:05:00,990.0,14,3.9,https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam,Andhra
MAHA BUS,A/C Sleeper (2+1),23:59:00,05:00:00,05:01:00,1090.0,21,0.0,https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam,Andhra
Sai RK Travels,Non A/C Seater / Sleeper (2+1),00:45:00,05:30:00,04:45:00,560.0,14,3.6,https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam,Andhra
Gaganasri Travels,Non A/C Seater / Sleeper (2+1),22:40:00,03:45:00,05:05:00,5000.0,1,0.0,https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam,Andhra
Svkdt travels,A/C Sleeper (2+1),22:30:00,06:45:00,08:15:00,970.0,11,4.6,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada,Andhra
SOLLIGI TRAVELS,A/C Sleeper (2+1),22:45:00,06:55:00,08:10:00,1000.0,9,4.0,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada,Andhra
Sri Balaji Transports,A/C Sleeper (2+1),23:00:00,06:10:00,07:10:00,1000.0,16,3.9,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada,Andhra
NueGo,Electric A/C Seater/Sleeper (2+1),08:00:00,12:59:00,04:59:00,362.0,18,3.0,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry,Andhra
NueGo,Electric A/C Seater/Sleeper (2+1),10:30:00,15:21:00,04:51:00,506.0,13,3.4,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry,Andhra
Shree Manikanta Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),14:00:00,18:20:00,04:20:00,499.0,10,3.0,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry,Andhra
Dosti Tours and Travels,A/C Sleeper (2+1),22:00:00,03:15:00,05:15:00,899.0,24,4.9,https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh),Andhra
IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),21:30:00,02:45:00,05:15:00,549.0,32,2.8,https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh),Andhra
SHANU TRAVELS,Non A/C Seater / Sleeper (2+1),21:50:00,04:05:00,06:15:00,499.0,26,2.1,https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh),Andhra
Sri Vengamamba Bus Transport (SVBT),A/C Seater/Sleeper (2+1),22:30:00,05:30:00,07:00:00,1220.0,22,4.8,https://www.redbus.in/bus-tickets/nellore-to-bangalore,Nellore to Bangalore,Andhra
Intercity travels,Bharat Benz A/C Sleeper (2+1),22:30:00,06:00:00,07:30:00,1299.0,14,4.7,https://www.redbus.in/bus-tickets/nellore-to-bangalore,Nellore to Bangalore,Andhra
ASHITHA TRAVELS,A/C Sleeper (2+1),21:40:00,05:05:00,07:25:00,1139.0,9,4.6,https://www.redbus.in/bus-tickets/nellore-to-bangalore,Nellore to Bangalore,Andhra
AdSiri SmartBus,VE A/C Sleeper (2+1),21:30:00,05:05:00,07:35:00,990.0,6,4.7,https://www.redbus.in/bus-tickets/nellore-to-bangalore,Nellore to Bangalore,Andhra
ORM Tours and Travels,A/C Sleeper (2+1),22:40:00,06:00:00,07:20:00,1000.0,1,3.7,https://www.redbus.in/bus-tickets/tadipatri-to-bangalore,Tadipatri to Bangalore,Andhra
TGSRTC - 2335,Super Luxury (Non AC Seater 2+2 Push Back),21:00:00,02:30:00,05:30:00,373.0,12,3.6,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Kakinada to Vijayawada,Andhra
MAHA BUS,A/C Sleeper (2+1),01:00:00,06:50:00,05:50:00,599.0,7,0.0,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Kakinada to Vijayawada,Andhra
SAMANVI CITICONNECT,Non A/C Seater / Sleeper (2+1),19:25:00,00:45:00,05:20:00,930.0,19,2.6,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Kakinada to Vijayawada,Andhra
Sri Tulasi Tours and Travels,A/C Sleeper (2+1),14:45:00,21:30:00,06:45:00,2099.0,19,3.4,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Kakinada to Vijayawada,Andhra
Morning Star Travels,A/C Sleeper (2+1),21:10:00,04:55:00,07:45:00,790.0,26,3.6,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,Visakhapatnam to Amalapuram,Andhra
Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:40:00,03:30:00,04:50:00,666.0,26,3.6,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,Visakhapatnam to Amalapuram,Andhra
MAHA BUS,A/C Sleeper (2+1),21:30:00,02:35:00,05:05:00,777.0,19,0.0,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,Visakhapatnam to Amalapuram,Andhra
Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:40:00,03:30:00,04:50:00,5000.0,42,3.2,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,Visakhapatnam to Amalapuram,Andhra
